HG03875	33
HG03882	26
HG03884	26
HG03885	27
HG03886	25
HG03887	26
HG03888	27
HG03890	29
HG03894	27
HG03895	26
HG03896	26
HG03897	31
HG03898	31
HG03899	28
HG03900	27
HG03902	35
HG03904	27
HG03905	26
HG03906	27
HG03907	28
HG03908	33
HG03909	26
HG03910	28
HG03911	28
HG03913	28
HG03914	25
HG03915	25
HG03916	28
HG03917	31
HG03919	31
HG03920	25
HG03922	31
HG03925	32
HG03926	25
HG03927	26
HG03928	25
HG03929	26
HG03930	26
HG03931	27
HG03934	27
HG03937	24
HG03940	26
HG03941	27
HG03942	27
HG03943	24
HG03944	27
HG03945	28
HG03947	29
HG03949	28
HG03950	27
HG03951	24
HG03953	23
HG03955	27
HG03960	25
HG03963	33
HG03965	31
HG03967	28
HG03968	30
HG03969	29
HG03971	26
HG03973	27
HG03974	27
HG03976	27
HG03977	25
HG03978	27
HG03985	28
HG03986	26
HG03989	30
HG03990	30
HG03991	32
HG03992	28
HG03995	34
HG03998	27
HG03999	29
HG04001	32
HG04002	29
HG04003	35
HG04006	31
HG04014	30
HG04015	26
HG04017	30
HG04018	27
HG04019	29
HG04020	30
HG04022	28
HG04023	29
HG04025	30
HG04026	27
HG04029	28
HG04033	31
HG04035	24
HG04036	26
HG04038	26
HG04039	32
HG04042	28
HG04047	29
HG04054	31
HG04056	26
HG04059	27
HG04060	36
HG04061	33
HG04062	28
HG04063	27
HG04070	27
HG04075	30
HG04076	28
HG04080	31
HG04090	30
HG04093	27
HG04094	26
HG04096	26
HG04098	28
HG04099	27
HG04100	36
HG04106	33
HG04107	26
HG04115	27
HG04118	27
HG04122	28
HG04127	29
HG04131	30
HG04132	27
HG04133	27
HG04134	28
HG04135	26
HG04136	28
HG04140	30
HG04141	35
HG04142	26
HG04144	29
HG04146	27
HG04147	27
HG04148	28
HG04149	28
HG04150	25
HG04151	27
HG04152	32
HG04153	38
HG04155	28
HG04156	29
HG04157	28
HG04158	27
HG04159	30
HG04160	27
HG04161	28
HG04162	25
HG04164	34
HG04171	29
HG04173	28
HG04174	28
HG04175	27
HG04176	24
HG04177	28
HG04180	30
HG04182	27
HG04183	37
HG04184	26
HG04185	25
HG04186	29
HG04187	28
HG04188	28
HG04189	30
HG04191	27
HG04192	26
HG04193	26
HG04194	28
HG04195	27
HG04198	35
HG04199	27
HG04200	29
HG04202	25
HG04204	28
HG04206	31
HG04209	26
HG04210	30
HG04211	26
HG04212	33
HG04214	31
HG04215	28
HG04216	31
HG04217	26
HG04219	28
HG04222	34
HG04225	34
HG04227	28
HG04228	28
HG04229	24
HG04235	30
HG04238	27
HG04239	25
HGDP00001	24
HGDP00003	31
HGDP00005	24
HGDP00007	34
HGDP00009	24
HGDP00011	29
HGDP00013	25
HGDP00015	32
HGDP00017	32
HGDP00019	46
HGDP00021	21
HGDP00023	28
HGDP00025	28
HGDP00027	50
HGDP00029	29
HGDP00031	28
HGDP00033	29
HGDP00035	26
HGDP00037	30
HGDP00039	25
HGDP00041	29
HGDP00043	30
HGDP00045	29
HGDP00047	32
HGDP00049	34
HGDP00052	26
HGDP00054	31
HGDP00056	24
HGDP00057	24
HGDP00058	4
HGDP00060	26
HGDP00062	23
HGDP00064	28
HGDP00066	29
HGDP00068	33
HGDP00070	28
HGDP00072	27
HGDP00074	26
HGDP00076	31
HGDP00078	24
HGDP00080	30
HGDP00082	32
HGDP00086	29
HGDP00088	25
HGDP00090	4
HGDP00092	29
HGDP00094	27
HGDP00096	24
HGDP00098	27
HGDP00099	31
HGDP00100	28
HGDP00102	30
HGDP00103	26
HGDP00104	24
HGDP00105	26
HGDP00106	28
HGDP00108	30
HGDP00109	27
HGDP00110	31
HGDP00115	32
HGDP00118	26
HGDP00119	27
HGDP00120	30
HGDP00121	29
HGDP00122	27
HGDP00124	4
HGDP00125	4
HGDP00127	27
HGDP00129	31
HGDP00130	25
HGDP00131	32
HGDP00133	29
HGDP00134	26
HGDP00135	22
HGDP00136	24
HGDP00137	28
HGDP00139	28
HGDP00140	26
HGDP00141	28
HGDP00143	26
HGDP00144	29
HGDP00145	27
HGDP00146	26
HGDP00148	27
HGDP00149	27
HGDP00150	26
HGDP00151	27
HGDP00153	42
HGDP00154	28
HGDP00155	29
HGDP00157	52
HGDP00158	30
HGDP00160	56
HGDP00161	30
HGDP00163	27
HGDP00165	27
HGDP00167	27
HGDP00169	25
HGDP00171	30
HGDP00173	25
HGDP00175	27
HGDP00177	28
HGDP00179	31
HGDP00181	29
HGDP00183	31
HGDP00185	26
HGDP00187	34
HGDP00189	23
HGDP00191	29
HGDP00192	30
HGDP00195	50
HGDP00197	26
HGDP00199	26
HGDP00201	29
HGDP00205	27
HGDP00206	29
HGDP00208	52
HGDP00210	37
HGDP00213	28
HGDP00214	27
HGDP00216	52
HGDP00218	27
HGDP00222	28
HGDP00224	28
HGDP00226	29
HGDP00228	28
HGDP00230	30
HGDP00232	56
HGDP00234	25
HGDP00237	32
HGDP00239	29
HGDP00241	28
HGDP00243	28
HGDP00244	30
HGDP00247	26
HGDP00248	28
HGDP00251	3
HGDP00254	28
HGDP00258	26
HGDP00259	30
HGDP00262	31
HGDP00264	32
HGDP00274	29
HGDP00277	28
HGDP00279	26
HGDP00281	27
HGDP00285	29
HGDP00286	44
HGDP00288	22
HGDP00290	34
HGDP00298	33
HGDP00302	30
HGDP00304	24
HGDP00307	29
HGDP00309	28
HGDP00311	31
HGDP00313	28
HGDP00315	34
HGDP00319	24
HGDP00321	24
HGDP00323	40
HGDP00326	27
HGDP00328	50
HGDP00330	25
HGDP00333	28
HGDP00338	52
HGDP00341	27
HGDP00346	25
HGDP00351	27
HGDP00356	26
HGDP00359	25
HGDP00364	29
HGDP00371	29
HGDP00372	27
HGDP00376	28
HGDP00382	26
HGDP00388	35
HGDP00392	27
HGDP00397	31
HGDP00402	32
HGDP00407	31
HGDP00412	30
HGDP00417	36
HGDP00423	28
HGDP00428	54
HGDP00433	31
HGDP00438	28
HGDP00444	32
HGDP00445	32
HGDP00449	48
HGDP00450	27
HGDP00452	23
HGDP00453	26
HGDP00454	30
HGDP00455	32
HGDP00457	58
HGDP00458	26
HGDP00459	26
HGDP00460	35
HGDP00461	58
HGDP00462	28
HGDP00463	27
HGDP00464	27
HGDP00465	26
HGDP00466	26
HGDP00467	30
HGDP00468	27
HGDP00469	28
HGDP00470	23
HGDP00471	26
HGDP00472	28
HGDP00473	26
HGDP00474	27
HGDP00475	26
HGDP00476	46
HGDP00478	29
HGDP00479	26
HGDP00490	26
HGDP00491	29
HGDP00511	27
HGDP00512	26
HGDP00513	29
HGDP00514	26
HGDP00515	28
HGDP00516	26
HGDP00517	31
HGDP00518	28
HGDP00519	20
HGDP00520	30
HGDP00522	26
HGDP00523	27
HGDP00524	28
HGDP00525	29
HGDP00526	50
HGDP00527	26
HGDP00528	32
HGDP00529	26
HGDP00530	56
HGDP00531	28
HGDP00533	29
HGDP00534	32
HGDP00535	26
HGDP00536	32
HGDP00537	28
HGDP00538	26
HGDP00539	30
HGDP00540	29
HGDP00541	24
HGDP00542	3
HGDP00543	25
HGDP00544	25
HGDP00545	24
HGDP00546	3
HGDP00547	26
HGDP00548	32
HGDP00549	3
HGDP00550	22
HGDP00551	3
HGDP00552	27
HGDP00553	3
HGDP00554	22
HGDP00555	24
HGDP00556	3
HGDP00557	31
HGDP00558	28
HGDP00559	27
HGDP00560	33
HGDP00561	22
HGDP00562	24
HGDP00563	32
HGDP00564	26
HGDP00565	26
HGDP00566	30
HGDP00567	30
HGDP00568	25
HGDP00569	32
HGDP00571	27
HGDP00572	27
HGDP00573	28
HGDP00574	31
HGDP00575	29
HGDP00576	21
HGDP00577	30
HGDP00578	29
HGDP00579	21
HGDP00580	27
HGDP00581	26
HGDP00582	28
HGDP00583	26
HGDP00584	28
HGDP00586	32
HGDP00587	28
HGDP00588	28
HGDP00590	23
HGDP00591	33
HGDP00594	27
HGDP00595	33
HGDP00597	60
HGDP00598	34
HGDP00599	33
HGDP00600	31
HGDP00601	29
HGDP00602	29
HGDP00604	28
HGDP00606	29
HGDP00607	27
HGDP00608	22
HGDP00609	27
HGDP00610	28
HGDP00611	35
HGDP00612	28
HGDP00613	27
HGDP00614	31
HGDP00615	21
HGDP00616	58
HGDP00618	29
HGDP00619	29
HGDP00620	33
HGDP00621	29
HGDP00622	26
HGDP00623	30
HGDP00624	30
HGDP00625	32
HGDP00626	32
HGDP00627	30
HGDP00628	30
HGDP00629	33
HGDP00630	40
HGDP00631	29
HGDP00632	26
HGDP00634	25
HGDP00635	27
HGDP00636	31
HGDP00637	29
HGDP00638	28
HGDP00639	25
HGDP00640	30
HGDP00641	28
HGDP00642	21
HGDP00643	29
HGDP00644	26
HGDP00645	28
HGDP00646	28
HGDP00647	27
HGDP00648	26
HGDP00649	29
HGDP00650	54
HGDP00651	25
HGDP00653	27
HGDP00654	32
HGDP00655	28
HGDP00656	50
HGDP00660	52
HGDP00661	39
HGDP00662	29
HGDP00663	30
HGDP00664	30
HGDP00666	26
HGDP00667	28
HGDP00668	23
HGDP00669	26
HGDP00670	36
HGDP00671	29
HGDP00672	26
HGDP00673	29
HGDP00674	28
HGDP00675	33
HGDP00676	33
HGDP00677	30
HGDP00678	29
HGDP00679	27
HGDP00680	27
HGDP00682	28
HGDP00683	26
HGDP00684	30
HGDP00685	29
HGDP00686	28
HGDP00687	27
HGDP00688	29
HGDP00689	28
HGDP00690	27
HGDP00691	28
HGDP00692	48
HGDP00693	29
HGDP00694	28
HGDP00696	30
HGDP00697	31
HGDP00698	29
HGDP00699	28
HGDP00700	30
HGDP00701	27
HGDP00702	52
HGDP00703	25
HGDP00704	31
HGDP00706	52
HGDP00708	29
HGDP00710	28
HGDP00711	28
HGDP00712	27
HGDP00713	50
HGDP00714	28
HGDP00715	27
HGDP00716	32
HGDP00717	56
HGDP00719	30
HGDP00720	27
HGDP00721	30
HGDP00722	30
HGDP00723	24
HGDP00724	23
HGDP00725	54
HGDP00726	27
HGDP00727	26
HGDP00729	31
HGDP00730	31
HGDP00731	26
HGDP00732	31
HGDP00733	30
HGDP00734	29
HGDP00735	27
HGDP00736	32
HGDP00737	50
HGDP00738	26
HGDP00739	28
HGDP00740	29
HGDP00741	30
HGDP00744	26
HGDP00745	28
HGDP00746	28
HGDP00747	25
HGDP00748	30
HGDP00749	3
HGDP00750	27
HGDP00751	30
HGDP00752	31
HGDP00753	28
HGDP00754	26
HGDP00755	30
HGDP00756	28
HGDP00757	30
HGDP00758	26
HGDP00759	34
HGDP00760	25
HGDP00761	29
HGDP00762	29
HGDP00763	29
HGDP00764	27
HGDP00765	29
HGDP00766	27
HGDP00767	28
HGDP00768	29
HGDP00769	36
HGDP00771	29
HGDP00772	26
HGDP00773	54
HGDP00774	34
HGDP00775	24
HGDP00776	29
HGDP00777	28
HGDP00779	28
HGDP00780	31
HGDP00781	31
HGDP00782	28
HGDP00783	4
HGDP00784	27
HGDP00785	54
HGDP00786	29
HGDP00787	34
HGDP00788	29
HGDP00790	33
HGDP00791	28
HGDP00794	28
HGDP00795	26
HGDP00796	52
HGDP00797	25
HGDP00798	52
HGDP00799	27
HGDP00800	27
HGDP00802	29
HGDP00803	25
HGDP00804	31
HGDP00805	24
HGDP00806	26
HGDP00807	3
HGDP00808	27
HGDP00810	28
HGDP00811	28
HGDP00812	31
HGDP00813	27
HGDP00814	30
HGDP00815	30
HGDP00817	30
HGDP00818	28
HGDP00819	32
HGDP00820	27
HGDP00821	31
HGDP00822	3
HGDP00823	27
HGDP00828	33
HGDP00832	30
HGDP00837	30
HGDP00838	33
HGDP00843	30
HGDP00845	31
HGDP00846	54
HGDP00849	29
HGDP00852	46
HGDP00854	31
HGDP00855	48
HGDP00856	26
HGDP00857	58
HGDP00858	29
HGDP00859	34
HGDP00860	33
HGDP00861	31
HGDP00862	32
HGDP00863	31
HGDP00864	27
HGDP00865	31
HGDP00868	28
HGDP00869	30
HGDP00870	32
HGDP00871	29
HGDP00872	32
HGDP00873	34
HGDP00875	26
HGDP00876	30
HGDP00877	27
HGDP00879	30
HGDP00880	28
HGDP00881	27
HGDP00882	26
HGDP00883	27
HGDP00884	25
HGDP00885	27
HGDP00886	33
HGDP00887	4
HGDP00888	31
HGDP00889	29
HGDP00890	31
HGDP00891	30
HGDP00892	30
HGDP00893	30
HGDP00894	29
HGDP00895	26
HGDP00896	30
HGDP00897	30
HGDP00898	30
HGDP00899	29
HGDP00900	33
HGDP00901	31
HGDP00902	28
HGDP00903	50
HGDP00904	29
HGDP00905	26
HGDP00906	32
HGDP00907	26
HGDP00908	26
HGDP00909	36
HGDP00910	25
HGDP00911	26
HGDP00912	31
HGDP00913	26
HGDP00914	27
HGDP00915	50
HGDP00916	26
HGDP00917	29
HGDP00918	27
HGDP00919	27
HGDP00920	22
HGDP00924	22
HGDP00925	22
HGDP00926	22
HGDP00928	44
HGDP00929	26
HGDP00930	3
HGDP00931	27
HGDP00932	42
HGDP00933	26
HGDP00934	27
HGDP00935	28
HGDP00936	27
HGDP00937	28
HGDP00938	23
HGDP00939	25
HGDP00940	28
HGDP00941	29
HGDP00942	27
HGDP00943	28
HGDP00944	28
HGDP00945	28
HGDP00946	32
HGDP00947	28
HGDP00948	27
HGDP00949	28
HGDP00950	24
HGDP00951	31
HGDP00952	28
HGDP00953	27
HGDP00954	31
HGDP00955	28
HGDP00956	23
HGDP00957	34
HGDP00958	42
HGDP00959	26
HGDP00960	25
HGDP00961	28
HGDP00962	29
HGDP00963	29
HGDP00964	27
HGDP00965	27
HGDP00966	29
HGDP00967	29
HGDP00968	21
HGDP00969	29
HGDP00970	29
HGDP00971	29
HGDP00972	27
HGDP00973	32
HGDP00974	31
HGDP00975	30
HGDP00976	26
HGDP00977	31
HGDP00981	24
HGDP00982	25
HGDP00983	28
HGDP00984	30
HGDP00985	24
HGDP00986	25
HGDP00987	4
HGDP00991	30
HGDP00992	28
HGDP00993	27
HGDP00994	25
HGDP00995	37
HGDP00999	30
HGDP01001	27
HGDP01006	33
HGDP01009	30
HGDP01010	32
HGDP01012	60
HGDP01013	31
HGDP01014	31
HGDP01015	24
HGDP01018	50
HGDP01019	31
HGDP01021	28
HGDP01023	31
HGDP01024	26
HGDP01027	36
HGDP01028	29
HGDP01029	3
HGDP01030	27
HGDP01031	26
HGDP01032	4
HGDP01033	3
HGDP01034	25
HGDP01035	54
HGDP01036	26
HGDP01037	26
HGDP01041	26
HGDP01043	22
HGDP01044	4
HGDP01047	58
HGDP01050	27
HGDP01051	31
HGDP01053	29
HGDP01055	29
HGDP01056	29
HGDP01057	33
HGDP01058	32
HGDP01059	31
HGDP01060	3
HGDP01062	29
HGDP01063	27
HGDP01064	27
HGDP01065	28
HGDP01066	26
HGDP01067	29
HGDP01068	33
HGDP01069	28
HGDP01070	33
HGDP01071	38
HGDP01072	39
HGDP01073	32
HGDP01074	27
HGDP01075	30
HGDP01076	26
HGDP01077	29
HGDP01078	44
HGDP01079	46
HGDP01081	3
HGDP01086	29
HGDP01087	26
HGDP01090	24
HGDP01092	28
HGDP01094	28
HGDP01095	33
HGDP01096	26
HGDP01097	27
HGDP01098	4
HGDP01099	28
HGDP01100	32
HGDP01101	32
HGDP01102	30
HGDP01103	34
HGDP01104	32
HGDP01149	29
HGDP01151	29
HGDP01152	24
HGDP01153	4
HGDP01155	28
HGDP01156	27
HGDP01157	29
HGDP01161	24
HGDP01162	45
HGDP01163	4
HGDP01164	26
HGDP01166	30
HGDP01167	28
HGDP01168	48
HGDP01169	31
HGDP01171	25
HGDP01172	51
HGDP01173	26
HGDP01174	29
HGDP01177	29
HGDP01179	25
HGDP01180	29
HGDP01181	28
HGDP01182	32
HGDP01183	30
HGDP01184	24
HGDP01185	31
HGDP01186	26
HGDP01187	29
HGDP01188	24
HGDP01189	25
HGDP01190	27
HGDP01191	4
HGDP01192	25
HGDP01193	31
HGDP01194	30
HGDP01195	29
HGDP01196	31
HGDP01197	27
HGDP01198	4
HGDP01199	44
HGDP01200	28
HGDP01201	25
HGDP01202	27
HGDP01203	52
HGDP01204	32
HGDP01205	28
HGDP01206	32
HGDP01207	27
HGDP01208	29
HGDP01209	47
HGDP01211	50
HGDP01212	29
HGDP01213	26
HGDP01214	27
HGDP01215	30
HGDP01216	26
HGDP01217	32
HGDP01218	27
HGDP01219	30
HGDP01220	26
HGDP01221	32
HGDP01222	27
HGDP01223	58
HGDP01224	24
HGDP01225	26
HGDP01226	24
HGDP01227	33
HGDP01228	4
HGDP01229	31
HGDP01230	31
HGDP01231	28
HGDP01232	30
HGDP01233	30
HGDP01234	33
HGDP01236	29
HGDP01237	34
HGDP01238	28
HGDP01239	29
HGDP01240	56
HGDP01241	28
HGDP01242	52
HGDP01243	26
HGDP01244	22
HGDP01245	23
HGDP01246	34
HGDP01247	30
HGDP01248	35
HGDP01249	29
HGDP01250	4
HGDP01251	32
HGDP01253	50
HGDP01254	31
HGDP01255	25
HGDP01256	22
HGDP01257	23
HGDP01258	26
HGDP01259	30
HGDP01260	27
HGDP01261	29
HGDP01262	29
HGDP01263	33
HGDP01264	27
HGDP01265	27
HGDP01266	30
HGDP01267	31
HGDP01268	28
HGDP01269	26
HGDP01270	27
HGDP01271	37
HGDP01272	27
HGDP01273	27
HGDP01274	52
HGDP01275	34
HGDP01276	35
HGDP01277	33
HGDP01279	30
HGDP01280	33
HGDP01282	34
HGDP01283	27
HGDP01285	27
HGDP01286	25
HGDP01287	29
HGDP01288	31
HGDP01289	29
HGDP01290	28
HGDP01291	36
HGDP01292	28
HGDP01293	30
HGDP01294	31
HGDP01295	31
HGDP01296	28
HGDP01297	34
HGDP01298	26
HGDP01299	26
HGDP01300	27
HGDP01301	27
HGDP01302	30
HGDP01303	26
HGDP01304	28
HGDP01305	29
HGDP01306	4
HGDP01308	25
HGDP01309	26
HGDP01310	30
HGDP01311	27
HGDP01312	26
HGDP01313	29
HGDP01314	32
HGDP01315	48
HGDP01316	36
HGDP01317	29
HGDP01318	29
HGDP01319	32
HGDP01320	38
HGDP01321	30
HGDP01322	32
HGDP01323	50
HGDP01326	31
HGDP01327	30
HGDP01328	31
HGDP01329	46
HGDP01330	28
HGDP01331	27
HGDP01332	30
HGDP01333	31
HGDP01334	31
HGDP01335	30
HGDP01336	32
HGDP01337	30
HGDP01338	28
HGDP01339	26
HGDP01340	27
HGDP01341	30
HGDP01342	30
HGDP01344	52
HGDP01345	56
HGDP01346	32
HGDP01347	28
HGDP01348	32
HGDP01349	30
HGDP01350	33
HGDP01351	30
HGDP01352	31
HGDP01353	34
HGDP01354	32
HGDP01355	48
HGDP01356	29
HGDP01357	27
HGDP01358	29
HGDP01359	31
HGDP01360	29
HGDP01361	28
HGDP01362	27
HGDP01363	27
HGDP01364	56
HGDP01365	50
HGDP01366	29
HGDP01367	23
HGDP01368	29
HGDP01369	27
HGDP01370	29
HGDP01371	26
HGDP01372	29
HGDP01373	22
HGDP01374	23
HGDP01375	29
HGDP01376	28
HGDP01377	28
HGDP01378	26
HGDP01379	26
HGDP01380	28
HGDP01381	27
HGDP01382	27
HGDP01383	25
HGDP01384	25
HGDP01385	26
HGDP01386	26
HGDP01387	28
HGDP01388	21
HGDP01396	23
HGDP01397	28
HGDP01398	28
HGDP01399	28
HGDP01400	26
HGDP01401	44
HGDP01402	56
HGDP01403	27
HGDP01404	25
HGDP01405	26
HGDP01406	26
HGDP01408	26
HGDP01411	27
HGDP01412	26
HGDP01413	28
HGDP01414	48
HGDP01415	22
HGDP01416	24
HGDP01417	32
HGDP01418	23
HGDP01419	22
I1	33
I3	34
IHW9118	29
IHW9193	28
Igor20	25
Igor21	29
IraqiJew1771	26
IraqiJew4291	29
Jordan214	58
Jordan445	15
Jordan603	24
K1	34
K4	34
KD4	32
Kayseri23827	30
Kayseri24424	29
Kor82	31
Kusunda02	24
Kusunda15	26
M4	30
Mansi41	30
Mansi79	25
NA00726	33
NA06984	28
NA06985	29
NA06986	27
NA06989	24
NA06991	25
NA06993	28
NA06994	25
NA06995	27
NA06997	27
NA07000	30
NA07014	28
NA07019	27
NA07022	27
NA07029	28
NA07031	27
NA07034	26
NA07037	29
NA07045	29
NA07048	27
NA07051	27
NA07055	25
NA07056	26
NA07345	25
NA07346	28
NA07347	27
NA07348	27
NA07349	25
NA07357	25
NA07435	29
NA10830	25
NA10831	29
NA10835	25
NA10836	27
NA10837	28
NA10838	27
NA10839	29
NA10840	24
NA10842	27
NA10843	28
NA10845	28
NA10846	28
NA10847	27
NA10851	28
NA10852	28
NA10854	29
NA10855	27
NA10856	27
NA10857	30
NA10859	28
NA10860	28
NA10861	27
NA10863	26
NA10864	27
NA10865	29
NA11200	27
NA11201	27
NA11829	31
NA11830	28
NA11831	29
NA11832	27
NA11839	27
NA11840	28
NA11843	24
NA11881	28
NA11882	27
NA11891	27
NA11892	28
NA11893	28
NA11894	28
NA11917	28
NA11918	25
NA11919	26
NA11920	27
NA11930	25
NA11931	28
NA11932	27
NA11933	27
NA11992	26
NA11993	27
NA11994	29
NA11995	25
NA12003	31
NA12004	28
NA12005	26
NA12006	28
NA12043	32
NA12044	29
NA12045	28
NA12046	26
NA12056	26
NA12057	29
NA12058	28
NA12144	26
NA12145	26
NA12146	28
NA12154	27
NA12155	27
NA12156	31
NA12234	27
NA12236	27
NA12239	26
NA12248	27
NA12249	30
NA12264	28
NA12272	29
NA12273	28
NA12274	26
NA12275	24
NA12282	29
NA12283	34
NA12286	28
NA12287	29
NA12329	27
NA12335	28
NA12336	29
NA12340	28
NA12341	30
NA12342	32
NA12343	27
NA12344	26
NA12347	29
NA12348	26
NA12376	27
NA12383	27
NA12386	27
NA12399	34
NA12400	33
NA12413	24
NA12414	27
NA12485	26
NA12489	28
NA12546	26
NA12707	29
NA12716	29
NA12717	28
NA12718	28
NA12739	26
NA12740	27
NA12748	28
NA12749	25
NA12750	30
NA12751	32
NA12752	26
NA12753	22
NA12760	29
NA12761	28
NA12762	29
NA12763	28
NA12766	29
NA12767	27
NA12775	27
NA12776	27
NA12777	28
NA12778	25
NA12801	27
NA12802	27
NA12812	30
NA12813	47
NA12814	27
NA12815	29
NA12817	29
NA12818	27
NA12827	40
NA12828	27
NA12829	23
NA12830	25
NA12832	26
NA12842	27
NA12843	25
NA12864	27
NA12865	26
NA12872	35
NA12873	33
NA12874	29
NA12875	26
NA12877	28
NA12878	28
NA12889	33
NA12890	26
NA12891	28
NA12892	28
NA13604	46
NA13607	46
NA13616	30
NA15202	54
NA15203	52
NA15728	32
NA15761	48
NA15763	31
NA17374	30
NA17377	24
NA17385	25
NA17386	21
NA18484	27
NA18485	28
NA18486	26
NA18487	27
NA18488	26
NA18489	49
NA18497	28
NA18498	25
NA18499	28
NA18500	25
NA18501	24
NA18502	25
NA18503	28
NA18504	25
NA18505	30
NA18506	27
NA18507	28
NA18508	39
NA18510	25
NA18511	34
NA18515	27
NA18516	28
NA18517	28
NA18518	35
NA18519	24
NA18520	26
NA18521	24
NA18522	26
NA18523	28
NA18525	27
NA18526	29
NA18528	26
NA18530	28
NA18531	26
NA18532	26
NA18533	26
NA18534	26
NA18535	26
NA18536	25
NA18537	27
NA18538	35
NA18539	30
NA18541	29
NA18542	27
NA18543	28
NA18544	27
NA18545	29
NA18546	27
NA18547	33
NA18548	28
NA18549	27
NA18550	26
NA18552	27
NA18553	28
NA18555	28
NA18557	27
NA18558	25
NA18559	30
NA18560	26
NA18561	25
NA18562	31
NA18563	29
NA18564	28
NA18565	43
NA18566	26
NA18567	29
NA18570	26
NA18571	28
NA18572	40
NA18573	27
NA18574	27
NA18577	28
NA18579	27
NA18582	29
NA18591	36
NA18592	29
NA18593	29
NA18595	27
NA18596	25
NA18597	25
NA18599	30
NA18602	25
NA18603	29
NA18605	27
NA18606	35
NA18608	27
NA18609	29
NA18610	26
NA18611	29
NA18612	39
NA18613	28
NA18614	25
NA18615	28
NA18616	27
NA18617	27
NA18618	29
NA18619	27
NA18620	30
NA18621	26
NA18622	29
NA18623	28
NA18624	26
NA18625	29
NA18626	30
NA18627	26
NA18628	26
NA18629	34
NA18630	37
NA18631	27
NA18632	28
NA18633	34
NA18634	25
NA18635	29
NA18636	30
NA18637	28
NA18638	3
NA18639	26
NA18640	27
NA18641	28
NA18642	28
NA18643	30
NA18644	35
NA18645	27
NA18646	24
NA18647	28
NA18648	29
NA18740	27
NA18745	27
NA18747	28
NA18748	31
NA18749	26
NA18757	25
NA18852	29
NA18853	28
NA18854	29
NA18855	28
NA18856	27
NA18857	28
NA18858	29
NA18859	26
NA18860	23
NA18861	26
NA18862	28
NA18863	28
NA18864	25
NA18865	28
NA18867	27
NA18868	27
NA18869	27
NA18870	29
NA18871	37
NA18872	29
NA18873	27
NA18874	25
NA18875	27
NA18876	27
NA18877	28
NA18878	30
NA18879	34
NA18881	46
NA18906	26
NA18907	27
NA18908	28
NA18909	27
NA18910	28
NA18911	23
NA18912	28
NA18913	25
NA18914	28
NA18915	32
NA18916	29
NA18917	28
NA18923	28
NA18924	27
NA18925	27
NA18930	27
NA18933	25
NA18934	25
NA18935	27
NA18939	26
NA18940	30
NA18941	27
NA18942	29
NA18943	28
NA18944	25
NA18945	29
NA18946	24
NA18947	27
NA18948	27
NA18949	27
NA18950	27
NA18951	29
NA18952	29
NA18953	27
NA18954	29
NA18956	26
NA18957	25
NA18959	37
NA18960	29
NA18961	27
NA18962	28
NA18963	27
NA18964	27
NA18965	29
NA18966	30
NA18967	29
NA18968	29
NA18969	29
NA18970	33
NA18971	28
NA18972	33
NA18973	29
NA18974	35
NA18975	27
NA18976	27
NA18977	27
NA18978	27
NA18979	31
NA18980	27
NA18981	25
NA18982	25
NA18983	25
NA18984	27
NA18985	26
NA18986	32
NA18987	25
NA18988	27
NA18989	36
NA18990	29
NA18991	27
NA18992	25
NA18993	27
NA18994	32
NA18995	29
NA18997	26
NA18998	27
NA18999	29
NA19000	29
NA19001	27
NA19002	30
NA19003	25
NA19004	28
NA19005	28
NA19006	26
NA19007	26
NA19009	31
NA19010	28
NA19011	28
NA19012	31
NA19017	30
NA19019	29
NA19020	28
NA19023	25
NA19024	28
NA19025	29
NA19026	25
NA19027	30
NA19028	27
NA19030	27
NA19031	3
NA19035	30
NA19036	41
NA19037	33
NA19038	27
NA19041	24
NA19042	32
NA19043	32
NA19044	23
NA19054	27
NA19055	34
NA19056	28
NA19057	26
NA19058	27
NA19059	28
NA19060	29
NA19062	25
NA19063	33
NA19064	29
NA19065	27
NA19066	26
NA19067	28
NA19068	27
NA19070	27
NA19072	29
NA19074	27
NA19075	28
NA19076	34
NA19077	27
NA19078	28
NA19079	41
NA19080	26
NA19081	26
NA19082	26
NA19083	25
NA19084	31
NA19085	24
NA19086	28
NA19087	28
NA19088	29
NA19089	27
NA19090	35
NA19091	30
NA19092	29
NA19093	30
NA19094	25
NA19095	25
NA19096	28
NA19097	28
NA19098	30
NA19099	31
NA19100	27
NA19101	26
NA19102	27
NA19103	29
NA19107	27
NA19108	26
NA19109	28
NA19113	27
NA19114	26
NA19115	28
NA19116	28
NA19117	26
NA19118	30
NA19119	25
NA19120	24
NA19121	25
NA19122	28
NA19123	27
NA19127	27
NA19128	27
NA19129	29
NA19130	28
NA19131	33
NA19132	26
NA19137	26
NA19138	27
NA19139	28
NA19140	26
NA19141	23
NA19142	24
NA19143	26
NA19144	28
NA19145	28
NA19146	27
NA19147	27
NA19148	25
NA19149	27
NA19150	25
NA19151	28
NA19152	28
NA19153	29
NA19154	27
NA19159	28
NA19160	26
NA19161	29
NA19171	24
NA19172	26
NA19173	25
NA19174	27
NA19175	31
NA19176	26
NA19177	29
NA19184	25
NA19185	31
NA19186	28
NA19189	25
NA19190	32
NA19191	27
NA19197	28
NA19198	29
NA19199	27
NA19200	26
NA19201	25
